query,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
09887,09887,维立志博-B：奥帕替苏米单抗用于治疗胆道癌的Ⅱ期临床研究完成70例患者入组,7月30日，维立志博-B（09887）发布公告，奥帕替苏米单抗（维利信，一款PD-L1/4-1BB双特异性抗体，LBL-024）用于治疗晚期胆道癌的Ⅱ期临床研究已完成全部70例患者入组。,2026-07-30 18:20:00,财中社,http://finance.eastmoney.com/a/202607303826839224.html
09887,09887,港股维立志博-B一度跌超17%,7月27日，维立志博-B09887.HK)一度跌超17%，截至发稿，跌14.89%，报53.15港元，成交额5.24亿港元。,2026-07-27 10:57:10,每日经济新闻,http://finance.eastmoney.com/a/202607273821857757.html
09887,09887,昆药集团：拟减持维立志博股票不超244万股 预计交易额1.32亿元,7月24日，昆药集团（600422）发布公告，公司拟通过集中竞价、大宗交易等方式择机减持不超过244万股维立志博（09887.HK）股票，预计交易金额为1.32亿元，账面成本为1.13亿元。 2026年一季度，昆药集团实现收入8.36亿元，归母净利润-1.42亿元。,2026-07-24 17:50:00,财中社,http://finance.eastmoney.com/a/202607243820575792.html
09887,09887,理财超10亿元 一季度研发费用仅1527万元！昆药集团半年预亏 国民神药血塞通胶囊遇冷,近日，昆药集团公告宣布，将择机减持不超过244.30万股维立志博（09887.HK）股票，本次全部减持预计套现规模约1.32亿元。这一动作无疑将再次增厚昆药集团的金融资产。 与此同时，公司核心支柱血塞通胶囊终端销售持续遇冷，2025年血塞通软胶囊销量同比下滑25.61%。,2026-07-29 22:22:07,华夏时报网,http://finance.eastmoney.com/a/202607293825435485.html
09887,09887,港股公告精选｜建滔积层板中期盈利同比或增超200% 百胜中国二季度净赚逾2亿美元,维立志博-B09887.HK)：维利信用于治疗胆道癌的Ⅱ期研究完成全部患者入组。 英派药业-B(07630.HK)：与PHARMANOVIA就塞纳帕利于欧洲、中东及北非、澳洲及新西兰签订独家授权协议，有望获得总计最高达4.235亿欧元的交易对价。,2026-07-30 21:36:00,财联社,http://finance.eastmoney.com/a/202607303827044366.html
09887,09887,解禁前夕抛减持计划，昆药集团拟清仓维立志博套现1.32亿元，难填上半年最高4亿元预亏窟窿,深圳商报·读创客户端记者付名妤 7月24日，昆药集团(600422)公告，为进一步强化主业、优化资产结构，公司拟通过集中竞价、大宗交易等方式择机减持不超过244.3022万股南京维立志博生物科技股份有限公司(以下简称“维立志博”，股票代码：09887.HK)股票。,2026-07-26 10:10:53,深圳商报·读创,http://finance.eastmoney.com/a/202607263821196227.html
09887,09887,维立志博：六项研究入选欧洲肿瘤内科学会2026年会,维立志博－Ｂ09887.HK)在港交所公告称，公司六项临床数据入选欧洲肿瘤内科学会(ESMO)2026年会（含2项优选口头报告），覆盖EP-NEC、BTC及RRMM等难治领域。,2026-07-13 16:41:46,财联社,http://finance.eastmoney.com/a/202607133803815483.html
09887,09887,港股维立志博-B涨超26%,7月13日，维立志博-B09887.HK)涨超26%，截至发稿，涨26.8%，报63.3港元，成交额1.63亿港元。,2026-07-13 11:09:45,每日经济新闻,http://finance.eastmoney.com/a/202607133803416289.html
09887,09887,港股公告精选｜新华保险预计中期净利润超200亿元 中国铝业上半年盈利同比增超五成,维立志博-B09887.HK)：多项研究成果入选2026 ESMO。 兆科眼科-B(06622.HK)：订立最终协议以收购NVK002(硫酸阿托品滴眼液)的全球权利。 龙湖集团(00960.HK)：前6个月累计实现总合同销售金额165.5亿元。,2026-07-13 21:18:00,财联社,http://finance.eastmoney.com/a/202607133804150812.html
09887,09887,维立志博-B：维利信BLA获NMPA优先审评,7月10日，维立志博-B（09887）发布公告，公司的维利信（PD-L1/4-1BB双特异性抗体，LBL-024）单药治疗晚期肺外神经内分泌癌的生物制品上市许可申请（BLA）已获得中华人民共和国国家药品监督管理局（NMPA）药品审评中心（CDE）批准纳入优先审评审批程序。,2026-07-10 12:47:00,财中社,http://finance.eastmoney.com/a/202607103801529635.html
